,Unnamed: 0,regulator,regulator_id,trn_type,direction,gene_name,gene_product,old_gene_id,new_gene_id,gene_id,source,evidence type
590,621,ABUW_1645,,regulator,-0.938225273,,hypothetical protein,,,ABUW_2832,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
591,622,ABUW_1645,,regulator,-0.953993334,,universal stress protein family,,,ABUW_2639,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
592,623,ABUW_1645,,regulator,-0.965956612,,hypothetical protein,,,ABUW_2519,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
593,624,ABUW_1645,,regulator,-0.966124285,,PGAP1-like GPI inositol-deacylase,,,ABUW_0274,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
594,625,ABUW_1645,,regulator,-0.980194072,,Gp5 domain-containing protein,,,ABUW_0116,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
595,626,ABUW_1645,,regulator,-0.987633118,,hypothetical protein,,,ABUW_0851,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
596,627,ABUW_1645,,regulator,-1.001629876,,hypothetical protein,,,ABUW_1473,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
597,628,ABUW_1645,,regulator,-1.01379071,aqpZ,aquaporin Z,,,ABUW_0237,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
598,629,ABUW_1645,,regulator,-1.018109436,,hypothetical protein,,,ABUW_2058,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
599,630,ABUW_1645,,regulator,-1.023763987,,isochorismatase hydrolase,,,ABUW_1905,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
600,631,ABUW_1645,,regulator,-1.026620022,,hypothetical protein,,,ABUW_1287,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
601,632,ABUW_1645,,regulator,-1.047486814,,hypothetical protein,,,ABUW_2161,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
602,633,ABUW_1645,,regulator,-1.069574174,,glycosylase/bleomycin  resistance/fosfomycin  resistance/dioxygenase  domain-containing protein,,,ABUW_0646,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
603,634,ABUW_1645,,regulator,-1.074141993,,heme oxygenase-like protein,,,ABUW_1693,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
604,635,ABUW_1645,,regulator,-1.079884798,,aldose 1-epimerase,,,ABUW_2933,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
605,636,ABUW_1645,,regulator,-1.089615925,,"transcriptional regulator, fur family",,,ABUW_2074,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
606,637,ABUW_1645,,regulator,-1.09479475,,peptidoglycan-binding LysM,,,ABUW_3106,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
607,638,ABUW_1645,,regulator,-1.108357881,,hypothetical protein,,,ABUW_2834,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
608,639,ABUW_1645,,regulator,-1.121926699,,hypothetical protein,,,ABUW_0117,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
609,640,ABUW_1645,,regulator,-1.130234332,cbpA,curved DNA-binding protein,,,ABUW_3515,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
610,641,ABUW_1645,,regulator,-1.135099295,gst,glutathione S-transferase,,,ABUW_2725,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
611,642,ABUW_1645,,regulator,-1.143888233,,hypothetical protein,,,ABUW_0181,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
612,643,ABUW_1645,,regulator,-1.152675852,,acyl-CoA dehydrogenase,,,ABUW_1573,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
613,644,ABUW_1645,,regulator,-1.153686976,,hypothetical protein,,,ABUW_0771,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
614,645,ABUW_1645,,regulator,-1.159158709,ygiW2,bacterial OB fold domain-containing  protein YgiW,,,ABUW_1471,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
615,646,ABUW_1645,,regulator,-1.172701199,,glyoxalase,,,ABUW_3026,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
616,647,ABUW_1645,,regulator,-1.181108957,,hypothetical protein,,,ABUW_0233,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
617,648,ABUW_1645,,regulator,-1.191835384,,bacterial SH3 domain-containing protein,,,ABUW_0121,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
618,649,ABUW_1645,,regulator,-1.217300799,,short-chain dehydrogenase/reductase,,,ABUW_1572,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
619,650,ABUW_1645,,regulator,-1.226698819,,methylcrotonoyl-CoA carboxylase subunit alpha,,,ABUW_2455,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
620,651,ABUW_1645,,regulator,-1.237259797,mgh,3-methylglutaconyl-CoA hydratase,,,ABUW_2454,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
621,652,ABUW_1645,,regulator,-1.240961448,,putative flavoprotein,,,ABUW_3865,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
622,653,ABUW_1645,,regulator,-1.255140213,,oxidoreductase,,,ABUW_2435,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
623,654,ABUW_1645,,regulator,-1.257349861,,OmpA/MotB,,,ABUW_2730,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
624,655,ABUW_1645,,regulator,-1.28090319,,long-chain fatty-acid-CoA ligase,,,ABUW_2450,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
625,656,ABUW_1645,,regulator,-1.285871348,,hypothetical protein,,,ABUW_0118,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
626,657,ABUW_1645,,regulator,-1.293825891,,hypothetical protein,,,ABUW_1282,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
627,658,ABUW_1645,,regulator,-1.304365804,sndH2,L-sorbosone dehydrogenase,,,ABUW_1902,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
628,659,ABUW_1645,,regulator,-1.338203834,,hypothetical protein,,,ABUW_1652,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
629,660,ABUW_1645,,regulator,-1.353270987,,fimbrial biogenesis outer membrane  usher protein,,,ABUW_1633,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
630,661,ABUW_1645,,regulator,-1.387516291,,hypothetical protein,,,ABUW_2061,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
631,662,ABUW_1645,,regulator,-1.393659853,,hypothetical protein,,,ABUW_1903,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
632,663,ABUW_1645,,regulator,-1.437296542,,transcriptional regulator AcrR family,,,ABUW_2451,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
633,664,ABUW_1645,,regulator,-1.444745708,,hypothetical protein,,,ABUW_2685,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
634,665,ABUW_1645,,regulator,-1.449387973,,hypothetical protein,,,ABUW_2686,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
635,666,ABUW_1645,,regulator,-1.458717146,,hydroxymethylglutaryl-CoA lyase,,,ABUW_2456,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
636,667,ABUW_1645,,regulator,-1.467473995,,transporter LysE family,,,ABUW_2691,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
637,668,ABUW_1645,,regulator,-1.489326388,add2,adenosine deaminase,,,ABUW_3217,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
638,669,ABUW_1645,,regulator,-1.49891424,,phage putative head morphogenesis protein,,,ABUW_2684,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
639,670,ABUW_1645,,regulator,-1.518525474,,hypothetical protein,,,ABUW_2065,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
640,671,ABUW_1645,,regulator,-1.587382829,,putative transcriptional regulator,,,ABUW_3352,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
641,672,ABUW_1645,,regulator,-1.598364095,,hypothetical protein,,,ABUW_3147,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
642,673,ABUW_1645,,regulator,-1.598822306,,hypothetical protein,,,ABUW_1988,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
643,674,ABUW_1645,,regulator,-1.622826603,,isovaleryl-CoA dehydrogenase,,,ABUW_2452,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
644,675,ABUW_1645,,regulator,-1.643082209,,hypothetical protein,,,ABUW_2060,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
645,676,ABUW_1645,,regulator,-1.6473942,,methylcrotonoyl-CoA carboxylase beta chain,,,ABUW_2453,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
646,677,ABUW_1645,,regulator,-1.661588713,,lipocalin family protein,,,ABUW_1508,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
647,678,ABUW_1645,,regulator,-1.684595935,,hypothetical protein,,,ABUW_2149,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
648,679,ABUW_1645,,regulator,-1.82504609,,PapD-like P pilus assembly protein,,,ABUW_1632,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
649,680,ABUW_1645,,regulator,-1.831083983,,hypothetical protein,,,ABUW_2621,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
650,681,ABUW_1645,,regulator,-1.832438149,,hypothetical protein,,,ABUW_2442,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
651,682,ABUW_1645,,regulator,-1.837037338,,hemerythrin,,,ABUW_0328,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
652,683,ABUW_1645,,regulator,-1.841394326,,transporter LysE family,,,ABUW_0235,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
653,684,ABUW_1645,,regulator,-1.856545115,,acyl-CoA dehydrogenase,,,ABUW_1467,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
654,685,ABUW_1645,,regulator,-1.861413285,,hypothetical protein,,,ABUW_1286,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
655,686,ABUW_1645,,regulator,-1.916796142,,peroxidase,,,ABUW_0628,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
656,687,ABUW_1645,,regulator,-2.010990393,,heme oxygenase-like protein,,,ABUW_3351,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
657,688,ABUW_1645,,regulator,-2.06556065,otsB,trehalose-phosphatase,,,ABUW_3122,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
658,689,ABUW_1645,,regulator,-2.129653059,,hypothetical protein,,,ABUW_1651,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
659,690,ABUW_1645,,regulator,-2.157222364,,hypothetical protein,,,ABUW_1659,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
660,691,ABUW_1645,,regulator,-2.179770653,,hypothetical protein,,,ABUW_2673,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
661,692,ABUW_1645,,regulator,-2.208853253,,hypothetical protein,,,ABUW_2064,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
662,693,ABUW_1645,,regulator,-2.226155348,,hypothetical protein,,,ABUW_2434,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
663,694,ABUW_1645,,regulator,-2.252388237,,spore coat protein U,,,ABUW_1631,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
664,695,ABUW_1645,,regulator,-2.348140035,,hypothetical protein,,,ABUW_2861,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
665,696,ABUW_1645,,regulator,-2.58878957,,hypothetical protein,,,ABUW_1466,https://journals.asm.org/doi/10.1128/mBio.02338-20,expression in VIR-O versus AV-T 
