,gene_product,start,strand,cog,gene_name,operon,stop,regulator
USA300HOU_RS12010,30S ribosomal protein S9,2352690,-,"Translation, ribosomal structure and biogenesis",rpsI,"rpsI,rplM",2353083.0,L13_leader
USA300HOU_RS12015,50S ribosomal protein L13,2353102,-,"Translation, ribosomal structure and biogenesis",rplM,"rpsI,rplM",2353540.0,L13_leader
USA300HOU_RS12020,tRNA pseudouridine(38-40) synthase TruA,2353779,-,"Translation, ribosomal structure and biogenesis",truA,"truA,ecfT,ecfa2,ecfa1",2354583.0,
USA300HOU_RS12025,energy-coupling factor transporter protein EcfT,2354587,-,Inorganic ion transport and metabolism,ecfT,"truA,ecfT,ecfa2,ecfa1",2355394.0,
USA300HOU_RS12030,energy-coupling factor transporter ATPase,2355383,-,Inorganic ion transport and metabolism,ecfa2,"truA,ecfT,ecfa2,ecfa1",2356244.0,
USA300HOU_RS12035,energy-coupling factor transporter ATPase,2356240,-,Inorganic ion transport and metabolism,ecfa1,"truA,ecfT,ecfa2,ecfa1",2357050.0,
USA300HOU_RS12040,50S ribosomal protein L17,2357587,-,"Translation, ribosomal structure and biogenesis",rplQ,"rplQ,rpoA,rpsK,rpsM,rpmJ,infA",2357956.0,
USA300HOU_RS12045,DNA-directed RNA polymerase subunit alpha,2357972,-,Transcription,rpoA,"rplQ,rpoA,rpsK,rpsM,rpmJ,infA",2358917.0,
USA300HOU_RS12050,30S ribosomal protein S11,2358991,-,"Translation, ribosomal structure and biogenesis",rpsK,"rplQ,rpoA,rpsK,rpsM,rpmJ,infA",2359381.0,
USA300HOU_RS12055,30S ribosomal protein S13,2359404,-,"Translation, ribosomal structure and biogenesis",rpsM,"rplQ,rpoA,rpsK,rpsM,rpmJ,infA",2359770.0,
USA300HOU_RS12060,50S ribosomal protein L36,2359792,-,"Translation, ribosomal structure and biogenesis",rpmJ,"rplQ,rpoA,rpsK,rpsM,rpmJ,infA",2359906.0,
USA300HOU_RS12065,translation initiation factor IF-1,2359937,-,"Translation, ribosomal structure and biogenesis",infA,"rplQ,rpoA,rpsK,rpsM,rpmJ,infA",2360156.0,
USA300HOU_RS12070,adenylate kinase,2360348,-,Nucleotide transport and metabolism,adK,"adK,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsZ,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW",2360996.0,
USA300HOU_RS12075,protein translocase subunit SecY,2361012,-," Intracellular trafficking, secretion, and vesicular transport",secY,"adK,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsZ,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW",2362305.0,
USA300HOU_RS12080,50S ribosomal protein L15,2362304,-,"Translation, ribosomal structure and biogenesis",rplO,"adK,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsZ,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW",2362745.0,
USA300HOU_RS12085,50S ribosomal protein L30,2362761,-,"Translation, ribosomal structure and biogenesis",rpmD,"adK,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsZ,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW",2362941.0,
USA300HOU_RS12090,30S ribosomal protein S5,2362957,-,"Translation, ribosomal structure and biogenesis",rpsE,"adK,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsZ,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW",2363458.0,
USA300HOU_RS12095,50S ribosomal protein L18,2363478,-,"Translation, ribosomal structure and biogenesis",rplR,"adK,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsZ,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW",2363838.0,
USA300HOU_RS12100,50S ribosomal protein L6,2363868,-,"Translation, ribosomal structure and biogenesis",rplF,"adK,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsZ,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW",2364405.0,
USA300HOU_RS12105,30S ribosomal protein S8,2364429,-,"Translation, ribosomal structure and biogenesis",rpsH,"adK,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsZ,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW",2364828.0,
USA300HOU_RS12110,30S ribosomal protein S14 type Z,2364859,-,"Translation, ribosomal structure and biogenesis",rpsZ,"adK,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsZ,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW",2365045.0,
USA300HOU_RS12115,50S ribosomal protein L5,2365067,-,"Translation, ribosomal structure and biogenesis",rplE,"adK,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsZ,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW",2365607.0,GraS
USA300HOU_RS12120,50S ribosomal protein L24,2365633,-,"Translation, ribosomal structure and biogenesis",rplX,"adK,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsZ,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW",2365951.0,
USA300HOU_RS12125,50S ribosomal protein L14,2365986,-,"Translation, ribosomal structure and biogenesis",rplN,"adK,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsZ,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW",2366355.0,
USA300HOU_RS12130,30S ribosomal protein S17,2366386,-,"Translation, ribosomal structure and biogenesis",rpsQ,"adK,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsZ,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW",2366650.0,
USA300HOU_RS12135,50S ribosomal protein L29,2366673,-,"Translation, ribosomal structure and biogenesis",rpmC,"adK,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsZ,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW",2366883.0,
USA300HOU_RS12140,50S ribosomal protein L16,2366872,-,"Translation, ribosomal structure and biogenesis",rplP,"adK,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsZ,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW",2367307.0,
USA300HOU_RS12145,30S ribosomal protein S3,2367309,-,"Translation, ribosomal structure and biogenesis",rpsC,"adK,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsZ,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW",2367963.0,
USA300HOU_RS12150,50S ribosomal protein L22,2367986,-,"Translation, ribosomal structure and biogenesis",rplV,"adK,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsZ,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW",2368340.0,
USA300HOU_RS12155,30S ribosomal protein S19,2368368,-,"Translation, ribosomal structure and biogenesis",rpsS,"adK,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsZ,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW",2368647.0,
USA300HOU_RS12160,50S ribosomal protein L2,2368713,-,"Translation, ribosomal structure and biogenesis",rplB,"adK,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsZ,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW",2369547.0,
USA300HOU_RS12165,50S ribosomal protein L23,2369579,-,"Translation, ribosomal structure and biogenesis",rplW,"adK,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsZ,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW",2369855.0,
USA300HOU_RS12170,50S ribosomal protein L4,2369854,-,"Translation, ribosomal structure and biogenesis",rplD,,2370478.0,
USA300HOU_RS12175,50S ribosomal protein L3,2370504,-,"Translation, ribosomal structure and biogenesis",rplC,rplC,2371167.0,
USA300HOU_RS12180,30S ribosomal protein S10,2371194,-,"Translation, ribosomal structure and biogenesis",rpsJ,,2371503.0,
USA300HOU_RS12185,hypothetical protein,2371859,+,No COG category,USA300HOU_RS12185,,2372249.0,
USA300HOU_RS12190,NCS2 family permease,2372440,-,Function unknown,pbuG,"pbuG,topB",2373775.0,
USA300HOU_RS12195,DNA topoisomerase III,2373887,-,"Replication, recombination and repair",topB,"pbuG,topB",2376023.0,
USA300HOU_RS12205,N-acetyltransferase,2376209,+,"Translation, ribosomal structure and biogenesis",USA300HOU_RS12205,,2377097.0,
USA300HOU_RS12210,glucose uptake protein GlcU,2377277,+,Carbohydrate transport and metabolism,glcU,glcU,2378141.0,
USA300HOU_RS12220,malonate transporter,2378559,-,Function unknown,USA300HOU_RS12220,,2379450.0,
USA300HOU_RS12225,hypothetical protein,2379600,+,No COG category,USA300HOU_RS12225,,2379765.0,
USA300HOU_RS12230,hypothetical protein,2380009,+,No COG category,USA300HOU_RS12230,,2380327.0,
USA300HOU_RS12235,multidrug transporter,2380513,-,Defense mechanisms,swrC,swrC,2383681.0,
USA300HOU_RS12240,lipid II:glycine glycyltransferase,2383797,-,Defense mechanisms,femX,femX,2385063.0,
USA300HOU_RS12245,hypothetical protein,2385451,+,No COG category,USA300HOU_RS12245,,2385703.0,
USA300HOU_RS12250,sulfurtransferase,2385694,-,No COG category,USA300HOU_RS12250,,2386459.0,
USA300HOU_RS12255,MarR family transcriptional regulator,2386620,+,Transcription,USA300HOU_RS12255,,2387061.0,
USA300HOU_RS12260,MFS transporter,2387053,+,Carbohydrate transport and metabolism,USA300HOU_RS12260,,2388265.0,
USA300HOU_RS12265,transcriptional regulator,2388366,-,No COG category,USA300HOU_RS12265,,2388717.0,
USA300HOU_RS12285,cyclic pyranopterin monophosphate synthase,2389407,-,Coenzyme transport and metabolism,moaA,"moaA,mobA,moaD,moaE,mobB,moeA",2390430.0,
USA300HOU_RS12290,molybdenum cofactor guanylyltransferase,2390449,-,Coenzyme transport and metabolism,mobA,"moaA,mobA,moaD,moaE,mobB,moeA",2391049.0,
USA300HOU_RS12295,molybdopterin synthase sulfur carrier subunit,2391055,-,Coenzyme transport and metabolism,moaD,"moaA,mobA,moaD,moaE,mobB,moeA",2391289.0,
USA300HOU_RS12300,molybdopterin synthase catalytic subunit,2391294,-,Coenzyme transport and metabolism,moaE,"moaA,mobA,moaD,moaE,mobB,moeA",2391741.0,
USA300HOU_RS12305,molybdopterin-guanine dinucleotide biosynthesis protein B,2391754,-,Coenzyme transport and metabolism,mobB,"moaA,mobA,moaD,moaE,mobB,moeA",2392240.0,
USA300HOU_RS12310,molybdopterin molybdenumtransferase,2392236,-,Coenzyme transport and metabolism,moeA,"moaA,mobA,moaD,moaE,mobB,moeA",2393496.0,
USA300HOU_RS12315,cyclic pyranopterin monophosphate synthase MoaC,2393558,+,Coenzyme transport and metabolism,moaC,moaC,2394053.0,
USA300HOU_RS12320,molybdenum cofactor biosynthesis protein,2394054,-,Coenzyme transport and metabolism,moaB,"moaB,moeB",2394561.0,
USA300HOU_RS12325,molybdopterin biosynthesis protein MoeB,2394591,-,Coenzyme transport and metabolism,moeB,"moaB,moeB",2395596.0,
USA300HOU_RS12330,molybdenum ABC transporter ATP-binding protein,2395765,-,Inorganic ion transport and metabolism,modC,"modC,modB,modA",2396371.0,
USA300HOU_RS12335,molybdenum ABC transporter permease subunit,2396371,-,Inorganic ion transport and metabolism,modB,"modC,modB,modA",2397043.0,
USA300HOU_RS12340,molybdate ABC transporter substrate-binding protein,2397056,-,Inorganic ion transport and metabolism,modA,"modC,modB,modA",2397839.0,
USA300HOU_RS12345,sulfurtransferase FdhD,2398128,+,Energy production and conversion,fdhD,fdhD,2398926.0,
USA300HOU_RS12350,N-acetyltransferase,2399097,-,Function unknown,USA300HOU_RS12350,,2399868.0,BirA
USA300HOU_RS12355,biotin transporter BioY,2399939,-,Function unknown,bioY,bioY,2400494.0,BirA
USA300HOU_RS12360,purine nucleosidase,2400614,-,Nucleotide transport and metabolism,iunH,iunH,2401556.0,
USA300HOU_RS12365,ferrichrome ABC transporter substrate-binding protein,2401954,-,Inorganic ion transport and metabolism,fhuD,fhuD,2402863.0,Fur
USA300HOU_RS12370,acyl-CoA dehydrogenase,2403076,-,Lipid transport and metabolism,ydbM,ydbM,2404231.0,CymR
USA300HOU_RS12375,urea transporter,2404447,-,Amino acid transport and metabolism,yuT,yuT,2405338.0,
USA300HOU_RS12380,urease subunit gamma,2405612,+,Amino acid transport and metabolism,ureA,"ureA,ureB,ureC,ureE,ureF,ureG,ureD",2405915.0,
USA300HOU_RS12385,urease subunit beta,2405928,+,Amino acid transport and metabolism,ureB,"ureA,ureB,ureC,ureE,ureF,ureG,ureD",2406339.0,
USA300HOU_RS12390,urease subunit alpha,2406335,+,Amino acid transport and metabolism,ureC,"ureA,ureB,ureC,ureE,ureF,ureG,ureD",2408051.0,
USA300HOU_RS12395,urease accessory protein UreE,2408063,+,"Post-translational modification, protein turnover, and chaperones",ureE,"ureA,ureB,ureC,ureE,ureF,ureG,ureD",2408516.0,
USA300HOU_RS12400,urease accessory protein UreF,2408508,+,"Post-translational modification, protein turnover, and chaperones",ureF,"ureA,ureB,ureC,ureE,ureF,ureG,ureD",2409198.0,
USA300HOU_RS12405,urease accessory protein UreG,2409210,+,Nucleotide transport and metabolism,ureG,"ureA,ureB,ureC,ureE,ureF,ureG,ureD",2409825.0,
USA300HOU_RS12410,urease accessory protein,2409824,+,"Post-translational modification, protein turnover, and chaperones",ureD,"ureA,ureB,ureC,ureE,ureF,ureG,ureD",2410661.0,
USA300HOU_RS12415,transcriptional regulator,2410849,-,Transcription,USA300HOU_RS12415,,2411197.0,
USA300HOU_RS12425,hypothetical protein,2411624,-,No COG category,USA300HOU_RS12425,,2411951.0,
USA300HOU_RS12430,transcriptional regulator,2412014,-,No COG category,USA300HOU_RS12430,iraC,2412758.0,
USA300HOU_RS12435,AraC family transcriptional regulator,2412783,-,Transcription,iraC,iraC,2414739.0,
USA300HOU_RS12440,CHAP domain-containing protein,2415348,+,Cell wall/membrane/envelope biogenesis,scaD,scaD,2416152.0,"WalR,GraS"
USA300HOU_RS12445,hypothetical protein,2416168,-,No COG category,USA300HOU_RS12445,,2416411.0,WalR
USA300HOU_RS12450,Na+/H+ antiporter NhaC,2416584,-,Energy production and conversion,nhaC,nhaC,2417985.0,
USA300HOU_RS12455,octopine dehydrogenase,2418079,-,Energy production and conversion,odH,odH,2419162.0,
USA300HOU_RS12460,membrane protein,2419409,+,No COG category,USA300HOU_RS12460,,2419832.0,
USA300HOU_RS12465,CHAP domain-containing protein,2420068,+,Function unknown,USA300HOU_RS12465,,2420569.0,WalR
USA300HOU_RS12470,hypothetical protein,2420616,+,No COG category,USA300HOU_RS12470,,2420874.0,
USA300HOU_RS12475,2-hydroxyacid dehydrogenase,2420930,+,Energy production and conversion,gyaR,gyaR,2421884.0,
USA300HOU_RS12480,hypothetical protein,2421975,-,No COG category,USA300HOU_RS12480,,2423100.0,
USA300HOU_RS12485,N-acetylmuramoyl-L-alanine amidase,2423410,-,Carbohydrate transport and metabolism,lytB,lytB,2424049.0,
USA300HOU_RS12490,hypothetical protein,2424208,-,No COG category,USA300HOU_RS12490,lytB,2424442.0,
USA300HOU_RS12495,hypothetical protein,2424669,-,Function unknown,USA300HOU_RS12495,,2425143.0,
USA300HOU_RS12500,formate dehydrogenase subunit alpha,2425142,-,Energy production and conversion,USA300HOU_RS12500,,2428097.0,
USA300HOU_RS12505,transcriptional regulator,2428698,-,Transcription,brpA,brpA,2429622.0,"VraR,VraS2"
USA300HOU_RS12510,inositol monophosphatase,2429778,-,Carbohydrate transport and metabolism,suhB,suhB,2430576.0,
USA300HOU_RS12515,DNA-binding transcriptional regulator,2430960,+,Transcription,USA300HOU_RS12515,,2431653.0,CcpA
USA300HOU_RS12520,transporter,2432008,+,"Replication, recombination and repair",USA300HOU_RS12520,,2432323.0,
USA300HOU_RS12525,CPBP family intramembrane metalloprotease,2432299,-,Function unknown,USA300HOU_RS12525,,2433037.0,
USA300HOU_RS12530,hypothetical protein,2433085,+,No COG category,USA300HOU_RS12530,,2433415.0,
USA300HOU_RS12535,MurR/RpiR family transcriptional regulator,2433859,+,Transcription,yleF,yleF,2434732.0,
USA300HOU_RS12540,alanine glycine permease,2435118,-,Amino acid transport and metabolism,yifK,yifK,2436498.0,"CodY,CcpA"
USA300HOU_RS12545,hypothetical protein,2436777,+,No COG category,USA300HOU_RS12545,,2437134.0,
USA300HOU_RS12550,hypothetical protein,2437130,+,No COG category,USA300HOU_RS12550,,2437316.0,
USA300HOU_RS12555,hypothetical protein,2437411,-,No COG category,USA300HOU_RS12555,,2437603.0,
USA300HOU_RS12560,haloacid dehalogenase,2437613,-,Function unknown,yhfA,,2438249.0,
USA300HOU_RS12565,sodium transporter,2438323,-,Function unknown,yocS,yocS,2439241.0,CodY
USA300HOU_RS12570,hypothetical protein,2439508,+,No COG category,USA300HOU_RS12570,,2440039.0,"VraR,VraS2"
USA300HOU_RS12575,PTS alpha-glucoside transporter subunit IIBC,2440104,-,Carbohydrate transport and metabolism,glvC,glvC,2441709.0,"GlvR,CcpA"
USA300HOU_RS12580,MurR/RpiR family transcriptional regulator,2442038,+,Transcription,glvR,glvR,2442803.0,CcpA
USA300HOU_RS12585,hypothetical protein,2442860,-,Function unknown,USA300HOU_RS12585,,2443367.0,
USA300HOU_RS12590,sodium:proton antiporter,2443533,-,Energy production and conversion,USA300HOU_RS12590,,2444847.0,SAM
USA300HOU_RS12595,hypothetical protein,2445071,-,No COG category,USA300HOU_RS12595,,2445641.0,
USA300HOU_RS12600,oxidoreductase,2446127,-,Function unknown,yghA,yghA,2447009.0,
USA300HOU_RS12605,"N-acetyl-L,L-diaminopimelate deacetylase",2447119,-,Amino acid transport and metabolism,hipO,hipO,2448241.0,
USA300HOU_RS12610,imidazolonepropionase,2448517,-,Amino acid transport and metabolism,hutI,"hutI,hutU",2449756.0,"HutR,CcpA"
USA300HOU_RS12615,urocanate hydratase,2449755,-,Amino acid transport and metabolism,hutU,"hutI,hutU",2451417.0,"HutR,CcpA"
USA300HOU_RS12620,LysR family transcriptional regulator,2451576,+,Transcription,USA300HOU_RS12620,,2452461.0,HutR
USA300HOU_RS12625,metallothiol transferase FosB,2452582,+,Inorganic ion transport and metabolism,fosB,fosB,2453002.0,
USA300HOU_RS12630,formimidoylglutamase,2453257,-,Amino acid transport and metabolism,hutG,hutG,2454193.0,
USA300HOU_RS12635,lysostaphin resistance protein A,2454482,+,Function unknown,lyrA,lyrA,2455742.0,WalR
USA300HOU_RS12640,ribose-5-phosphate isomerase,2455807,-,Carbohydrate transport and metabolism,rpiA,rpiA,2456494.0,
USA300HOU_RS12645,molybdenum cofactor biosysynthesis protein,2456667,+,Function unknown,yiiM,yiiM,2457321.0,
USA300HOU_RS12655,galactose mutarotase,2457556,-,Carbohydrate transport and metabolism,galM,"galM,ynfA",2458576.0,
USA300HOU_RS12660,membrane protein,2458605,-,Function unknown,ynfA,"galM,ynfA",2458932.0,
USA300HOU_RS12665,sodium ABC transporter permease,2459149,-,No COG category,natB,"natB,natA",2460382.0,
USA300HOU_RS12670,sodium ABC transporter ATP-binding protein,2460374,-,Function unknown,natA,"natB,natA",2461274.0,
USA300HOU_RS12675,DUF805 domain-containing protein,2461504,-,Function unknown,yhaI,yhaI,2462152.0,
USA300HOU_RS12680,DNA-3-methyladenine glycosylase,2462550,+,"Replication, recombination and repair",maG,maG,2463159.0,
USA300HOU_RS12685,sodium/glutamate symporter,2463495,+,Amino acid transport and metabolism,gltS,gltS,2464704.0,CcpA
USA300HOU_RS12690,type 2 isopentenyl-diphosphate Delta-isomerase,2464751,-,Energy production and conversion,fnI,"fnI,corA",2465801.0,
USA300HOU_RS12695,cobalt transporter CorA,2465831,-,Inorganic ion transport and metabolism,corA,"fnI,corA",2466779.0,
USA300HOU_RS12700,3-hydroxyacyl-CoA dehydrogenase,2466875,+,Lipid transport and metabolism,USA300HOU_RS12700,,2467367.0,
USA300HOU_RS12705,hypothetical protein,2467363,+,No COG category,USA300HOU_RS12705,,2467783.0,
USA300HOU_RS12710,esterase,2467890,-,Lipid transport and metabolism,USA300HOU_RS12710,,2468811.0,
USA300HOU_RS12715,hypothetical protein,2469018,+,No COG category,USA300HOU_RS12715,,2469657.0,
USA300HOU_RS12720,MFS transporter,2469902,-,Inorganic ion transport and metabolism,semB,"semB,yhbJ",2471834.0,
USA300HOU_RS12725,multidrug efflux protein,2471846,-,Defense mechanisms,yhbJ,"semB,yhbJ",2472494.0,
USA300HOU_RS12730,TetR family transcriptional regulator,2472614,+,Transcription,USA300HOU_RS12730,,2473166.0,
USA300HOU_RS12735,Bcr/CflA family drug resistance efflux transporter,2473395,-,Carbohydrate transport and metabolism,tcaB,tcaB,2474604.0,VraS2
USA300HOU_RS12745,zinc ribbon domain-containing protein,2474872,-,Function unknown,tcaA,tcaA,2476255.0,"VraR,VraS2"
USA300HOU_RS12750,hypothetical protein,2476164,+,No COG category,USA300HOU_RS12750,,2476434.0,
USA300HOU_RS12755,transcriptional regulator,2476494,-,Transcription,tcaR,tcaR,2476950.0,
USA300HOU_RS12760,membrane protein,2477144,+,Function unknown,USA300HOU_RS12760,,2478113.0,
USA300HOU_RS12765,hypothetical protein,2478687,+,"Replication, recombination and repair",USA300HOU_RS12765,,2479044.0,
USA300HOU_RS12770,hemin ABC transporter ATP-binding protein,2479183,-,Defense mechanisms,hrtA,"hrtA,hrtB",2479849.0,HssR
USA300HOU_RS12775,hemin ABC transporter permease,2479848,-,Inorganic ion transport and metabolism,hrtB,"hrtA,hrtB",2480904.0,HssR
USA300HOU_RS12780,DNA-binding response regulator,2481039,+,Signal transduction mechanisms,hssR,"hssR,hssS",2481714.0,
USA300HOU_RS12785,two-component sensor histidine kinase,2481706,+,Signal transduction mechanisms,hssS,"hssR,hssS",2483080.0,
USA300HOU_RS12790,LytTR family transcriptional regulator,2483242,+,Transcription,USA300HOU_RS12790,,2483686.0,
USA300HOU_RS12795,membrane protein,2483682,+,Function unknown,USA300HOU_RS12795,,2484138.0,
USA300HOU_RS12800,malate:quinone oxidoreductase,2484203,-,Energy production and conversion,mqO,mqO,2485682.0,
USA300HOU_RS12805,L-lactate permease,2486062,-,Energy production and conversion,lctP,lctP,2487661.0,Rex
USA300HOU_RS12810,CDP-glycerol glycerophosphotransferase,2487977,+,Cell wall/membrane/envelope biogenesis,USA300HOU_RS12810,,2489651.0,
USA300HOU_RS12815,hypothetical protein,2489803,-,No COG category,USA300HOU_RS12815,,2490433.0,
USA300HOU_RS12820,N-acetyltransferase,2490746,-,Function unknown,USA300HOU_RS12820,,2491262.0,
USA300HOU_RS12825,quinone oxidoreductase,2491410,+,Energy production and conversion,acuI,acuI,2492457.0,
USA300HOU_RS12830,N-acetyltransferase,2492502,-,Function unknown,attT,"attT,trxB",2492838.0,
USA300HOU_RS12835,ferredoxin--NADP(+) reductase,2492939,-,Energy production and conversion,trxB,"attT,trxB",2493974.0,
USA300HOU_RS12845,membrane protein,2494205,-,Function unknown,USA300HOU_RS12845,,2494637.0,
USA300HOU_RS12855,phage infection protein,2494843,-,Function unknown,USA300HOU_RS12855,,2496121.0,
USA300HOU_RS12860,TetR family transcriptional regulator,2496281,+,Transcription,USA300HOU_RS12860,corA,2496905.0,
USA300HOU_RS12865,magnesium transporter CorA,2496950,+,Inorganic ion transport and metabolism,corA,corA,2497895.0,
USA300HOU_RS12870,PTS sucrose transporter subunit IIBC,2497980,-,Carbohydrate transport and metabolism,scrA,scrA,2499423.0,"ScrR,CcpA"
USA300HOU_RS12875,hypothetical protein,2499605,+,Function unknown,USA300HOU_RS12875,,2499989.0,
USA300HOU_RS12880,transcriptional regulator,2501476,+,Transcription,USA300HOU_RS12880,,2503582.0,
USA300HOU_RS12885,general stress protein,2503652,+,Function unknown,ydaG,,2504075.0,
USA300HOU_RS12890,DUF4889 domain-containing protein,2504339,+,No COG category,USA300HOU_RS12890,,2504696.0,
USA300HOU_RS12895,proton/sodium-glutamate symport protein GltT,2505099,-,Energy production and conversion,gltP,gltP,2506377.0,
USA300HOU_RS12900,hypothetical protein,2506558,-,No COG category,USA300HOU_RS12900,,2506924.0,
USA300HOU_RS12905,transcriptional regulator,2507321,+,Transcription,sarZ,sarZ,2507768.0,
USA300HOU_RS12910,heat-shock protein,2507983,+,"Post-translational modification, protein turnover, and chaperones",ibpA,,2508412.0,
USA300HOU_RS12915,MFS transporter,2508518,-,Inorganic ion transport and metabolism,narK,narK,2509688.0,"Rex,NreC,VraR"
USA300HOU_RS12920,peptidase,2510057,+,"Post-translational modification, protein turnover, and chaperones",USA300HOU_RS12920,,2510696.0,
USA300HOU_RS12925,MerR family transcriptional regulator,2510950,+,Transcription,USA300HOU_RS12925,,2511691.0,
USA300HOU_RS12930,DNA-binding response regulator,2511948,-,Signal transduction mechanisms,nreC,"nreC,nreB,nreA,narI,narJ,narH,narG",2512602.0,"Rex,NreC"
USA300HOU_RS12935,sensor histidine kinase,2512624,-,Signal transduction mechanisms,nreB,"nreC,nreB,nreA,narI,narJ,narH,narG",2513659.0,"Rex,NreC"
USA300HOU_RS12940,GAF domain-containing protein,2513682,-,Function unknown,nreA,"nreC,nreB,nreA,narI,narJ,narH,narG",2514135.0,"Rex,NreC"
USA300HOU_RS12945,nitrate reductase subunit gamma,2514154,-,Energy production and conversion,narI,"nreC,nreB,nreA,narI,narJ,narH,narG",2514832.0,"Rex,NreC,VraR"
USA300HOU_RS12950,nitrate reductase molybdenum cofactor assembly chaperone,2514824,-,Energy production and conversion,narJ,"nreC,nreB,nreA,narI,narJ,narH,narG",2515415.0,"Rex,NreC,VraR"
USA300HOU_RS12955,nitrate reductase subunit beta,2515392,-,Energy production and conversion,narH,"nreC,nreB,nreA,narI,narJ,narH,narG",2516952.0,"Rex,NreC,VraR"
USA300HOU_RS12960,nitrate reductase subunit alpha,2516941,-,Energy production and conversion,narG,"nreC,nreB,nreA,narI,narJ,narH,narG",2520631.0,"Rex,NreC"
USA300HOU_RS12965,uroporphyrinogen-III C-methyltransferase,2520939,-,Coenzyme transport and metabolism,nasF,"nasF,nirD,nirB",2521917.0,"Rex,NreC,VraR"
USA300HOU_RS12970,nitrite reductase NAD(P)H small subunit,2521907,-,Energy production and conversion,nirD,"nasF,nirD,nirB",2522222.0,"Rex,NreC,VraR"
USA300HOU_RS12975,nitrite reductase large subunit,2522225,-,Energy production and conversion,nirB,"nasF,nirD,nirB",2524631.0,"Rex,NreC,VraR"
USA300HOU_RS12980,cobalamin biosynthesis protein CbiX,2524696,-,Coenzyme transport and metabolism,cbiX,cbiX,2525428.0,"Rex,NreC"
USA300HOU_RS12985,N-acetyltransferase,2525657,-,Function unknown,USA300HOU_RS12985,,2526194.0,
USA300HOU_RS12990,formate/nitrite transporter,2526426,-,Inorganic ion transport and metabolism,nirC,nirC,2527251.0,
USA300HOU_RS12995,hypothetical protein,2527467,-,No COG category,USA300HOU_RS12995,,2527650.0,
USA300HOU_RS13000,glutathione S-transferase,2527733,-,Function unknown,USA300HOU_RS13000,,2528201.0,
USA300HOU_RS13005,zinc ABC transporter substrate-binding protein,2528386,-,Inorganic ion transport and metabolism,adcA,adcA,2529937.0,"Zur,SigB"
USA300HOU_RS13010,addiction module antitoxin RelB,2530231,-,Function unknown,yoeB,"yoeB,yefM",2530498.0,
